152,NaN,NaN,NaN,NaN,NaN
153,NaN,NaN,NaN,NaN,NaN
154,NaN,NaN,NaN,NaN,NaN
155,NaN,NaN,NaN,NaN,NaN
156,NaN,NaN,NaN,NaN,NaN
157,NaN,NaN,NaN,NaN,NaN
158,NaN,NaN,NaN,NaN,NaN
159,NaN,NaN,NaN,NaN,NaN
160,NaN,NaN,NaN,NaN,NaN
161,NaN,NaN,NaN,NaN,NaN
162,NaN,NaN,NaN,NaN,NaN
163,NaN,NaN,NaN,NaN,NaN
164,NaN,NaN,NaN,NaN,NaN
165,NaN,NaN,NaN,NaN,NaN
166,NaN,NaN,NaN,NaN,NaN
167,NaN,NaN,NaN,NaN,NaN
168,NaN,NaN,NaN,NaN,NaN
169,NaN,NaN,NaN,NaN,NaN
170,NaN,NaN,NaN,NaN,NaN
171,NaN,NaN,NaN,NaN,NaN
172,NaN,NaN,NaN,NaN,NaN
173,NaN,NaN,NaN,NaN,NaN
174,NaN,NaN,NaN,NaN,NaN
175,NaN,NaN,NaN,NaN,NaN
176,NaN,NaN,NaN,NaN,NaN
177,NaN,NaN,NaN,NaN,NaN
178,NaN,NaN,NaN,NaN,NaN
179,NaN,NaN,NaN,NaN,NaN
180,NaN,NaN,NaN,NaN,NaN
181,NaN,NaN,NaN,NaN,NaN
182,NaN,NaN,NaN,NaN,NaN
183,NaN,NaN,NaN,NaN,NaN
184,NaN,NaN,NaN,NaN,NaN
185,NaN,NaN,NaN,NaN,NaN
186,NaN,NaN,NaN,NaN,NaN
187,NaN,NaN,NaN,NaN,NaN
188,NaN,NaN,NaN,NaN,NaN
189,NaN,NaN,NaN,NaN,NaN
190,NaN,NaN,NaN,NaN,NaN
191,NaN,NaN,NaN,NaN,NaN
192,NaN,NaN,NaN,NaN,NaN
193,NaN,NaN,NaN,NaN,NaN
194,NaN,NaN,NaN,NaN,NaN
195,NaN,NaN,NaN,NaN,NaN
196,NaN,NaN,NaN,NaN,NaN
197,NaN,NaN,NaN,NaN,NaN
198,NaN,NaN,NaN,NaN,NaN
199,NaN,NaN,NaN,NaN,NaN
200,NaN,NaN,NaN,NaN,NaN
201,NaN,NaN,NaN,NaN,NaN
202,NaN,NaN,NaN,NaN,NaN
203,NaN,NaN,NaN,NaN,NaN
204,NaN,NaN,NaN,NaN,NaN
205,NaN,NaN,NaN,NaN,NaN
206,NaN,NaN,NaN,NaN,NaN
207,NaN,NaN,NaN,NaN,NaN
208,NaN,NaN,NaN,NaN,NaN
209,NaN,NaN,NaN,NaN,NaN
210,NaN,NaN,NaN,NaN,NaN
211,NaN,NaN,NaN,NaN,NaN
212,NaN,NaN,NaN,NaN,NaN
213,NaN,NaN,NaN,NaN,NaN
214,NaN,NaN,NaN,NaN,NaN
215,NaN,NaN,NaN,NaN,NaN
216,NaN,NaN,NaN,NaN,NaN
217,NaN,NaN,NaN,NaN,NaN
218,NaN,NaN,NaN,NaN,NaN
219,NaN,NaN,NaN,NaN,NaN
220,NaN,NaN,NaN,NaN,NaN
221,NaN,NaN,NaN,NaN,NaN
222,NaN,NaN,NaN,NaN,NaN
223,NaN,NaN,NaN,NaN,NaN
224,NaN,NaN,NaN,NaN,NaN
225,NaN,NaN,NaN,NaN,NaN
226,NaN,NaN,NaN,NaN,NaN
227,NaN,NaN,NaN,NaN,NaN
228,NaN,NaN,NaN,NaN,NaN
229,NaN,NaN,NaN,NaN,NaN
230,NaN,NaN,NaN,NaN,NaN
231,NaN,NaN,NaN,NaN,NaN
232,NaN,NaN,NaN,NaN,NaN
233,NaN,NaN,NaN,NaN,NaN
234,NaN,NaN,NaN,NaN,NaN
235,NaN,NaN,NaN,NaN,NaN
236,NaN,NaN,NaN,NaN,NaN
237,NaN,NaN,NaN,NaN,NaN
238,NaN,NaN,NaN,NaN,NaN
239,NaN,NaN,NaN,NaN,NaN
240,NaN,NaN,NaN,NaN,NaN
241,NaN,NaN,NaN,NaN,NaN
242,NaN,NaN,NaN,NaN,NaN
243,NaN,NaN,NaN,NaN,NaN
244,NaN,NaN,NaN,NaN,NaN
245,NaN,NaN,NaN,NaN,NaN
246,NaN,NaN,NaN,NaN,NaN
247,NaN,NaN,NaN,NaN,NaN
248,NaN,NaN,NaN,NaN,NaN
249,NaN,NaN,NaN,NaN,NaN
250,NaN,NaN,NaN,NaN,NaN
251,NaN,NaN,NaN,NaN,NaN
252,NaN,NaN,NaN,NaN,NaN
253,NaN,NaN,NaN,NaN,NaN
254,NaN,NaN,NaN,NaN,NaN
255,NaN,NaN,NaN,NaN,NaN
256,NaN,NaN,NaN,NaN,NaN
257,99,43,62,61,0.466933
258,96,38,62,61,0.458648
259,97,30,62,61,0.443351
260,96,25,62,61,0.443186
261,96,29,62,61,0.450640
262,96,41,64,63,0.449653
263,91,51,65,64,0.438895
264,87,52,65,64,0.441311
265,87,56,65,64,0.464584
266,87,63,66,65,0.476643
267,85,72,66,65,0.489084
268,80,80,66,65,0.495004
269,75,86,66,65,0.489194
270,70,91,66,65,0.495617
271,64,99,65,64,0.477148
272,56,108,64,63,0.452447
273,49,115,64,63,0.434747
274,54,119,64,63,0.440899
275,87,124,66,65,0.449121
276,153,129,70,69,0.450097
277,233,132,78,77,0.574449
278,317,143,78,77,0.638357
279,391,155,78,77,0.636321
280,450,162,80,79,0.642880
281,494,164,80,79,0.652875
282,528,166,78,77,0.541419
283,553,167,77,76,0.966941
284,569,167,76,75,0.919065
285,575,169,76,75,0.897290
286,571,171,76,75,0.871572
287,561,172,76,75,0.829283
288,546,171,76,75,0.773683
289,531,165,76,75,0.723815
290,523,161,75,74,0.685934
291,521,157,76,75,0.684414
292,519,151,76,75,0.694765
293,514,150,76,75,0.687740
294,508,151,76,75,0.683514
295,502,153,76,75,0.683442
296,498,158,76,75,0.674111
297,495,164,77,76,0.669838
298,490,168,78,77,0.670982
299,484,170,78,77,0.674018
300,478,173,78,77,0.670382
301,473,176,79,78,0.667201
302,470,179,80,79,0.685152
303,467,182,80,79,0.695402
304,463,187,81,80,0.695998
305,460,192,82,81,0.709107
306,459,197,82,81,0.705176
307,460,202,83,82,0.720825
308,461,205,84,83,0.714094
309,461,207,85,84,0.715462
310,459,209,86,85,0.716452
311,457,211,87,86,0.720418
312,453,212,88,87,0.705031
313,450,212,89,88,0.725022
314,447,211,90,89,0.730573
315,438,210,91,90,0.734022
316,403,208,93,92,0.735312
317,333,207,93,92,0.598072
318,247,207,88,87,0.912399
319,167,201,88,87,0.916539
320,113,194,86,85,0.754324
321,81,189,85,84,0.726641
322,66,188,83,82,0.707247
323,54,189,83,82,0.719945
324,46,188,81,80,0.699596
325,36,185,79,78,0.711285
326,25,179,77,76,0.699260
327,11,172,75,74,0.712563
328,02,165,74,73,0.704346
329,NaN,NaN,NaN,NaN,NaN
330,NaN,NaN,NaN,NaN,NaN
331,NaN,NaN,NaN,NaN,NaN
332,NaN,NaN,NaN,NaN,NaN
333,NaN,NaN,NaN,NaN,NaN
334,NaN,NaN,NaN,NaN,NaN
335,NaN,NaN,NaN,NaN,NaN
336,NaN,NaN,NaN,NaN,NaN
337,NaN,NaN,NaN,NaN,NaN
338,NaN,NaN,NaN,NaN,NaN
339,NaN,NaN,NaN,NaN,NaN
340,NaN,NaN,NaN,NaN,NaN
341,NaN,NaN,NaN,NaN,NaN
342,NaN,NaN,NaN,NaN,NaN
343,NaN,NaN,NaN,NaN,NaN
344,NaN,NaN,NaN,NaN,NaN
345,NaN,NaN,NaN,NaN,NaN
346,NaN,NaN,NaN,NaN,NaN
347,NaN,NaN,NaN,NaN,NaN
348,NaN,NaN,NaN,NaN,NaN
349,NaN,NaN,NaN,NaN,NaN
350,NaN,NaN,NaN,NaN,NaN
351,NaN,NaN,NaN,NaN,NaN
352,NaN,NaN,NaN,NaN,NaN
353,NaN,NaN,NaN,NaN,NaN
354,NaN,NaN,NaN,NaN,NaN
355,NaN,NaN,NaN,NaN,NaN
356,NaN,NaN,NaN,NaN,NaN
357,NaN,NaN,NaN,NaN,NaN
358,NaN,NaN,NaN,NaN,NaN
359,NaN,NaN,NaN,NaN,NaN
360,NaN,NaN,NaN,NaN,NaN
361,NaN,NaN,NaN,NaN,NaN
362,NaN,NaN,NaN,NaN,NaN
363,NaN,NaN,NaN,NaN,NaN
364,113,176,75,74,0.656201
365,113,169,75,74,0.659524
366,112,170,74,73,0.660672
367,110,170,74,73,0.657738
368,108,175,74,73,0.661367
369,107,185,74,73,0.647287
370,106,196,74,73,0.993446
371,103,208,74,73,0.993747
372,98,217,75,74,0.987993
373,94,223,74,73,0.987385
374,91,228,74,73,0.983230
375,90,233,74,73,0.970884
376,91,237,74,73,0.976035
377,95,242,74,73,0.974293
378,101,245,75,74,0.970436
379,109,245,75,74,0.965282
380,117,243,75,74,0.950835
381,123,242,75,74,0.944403
382,125,243,75,74,0.930236
383,125,243,75,74,0.917054
384,124,243,75,74,0.903297
385,124,245,74,73,0.877448
386,125,249,74,73,0.876314
387,127,257,74,73,0.864457
388,132,269,74,73,0.858359
389,137,283,74,73,0.866952
390,140,298,74,73,0.850797
391,143,313,73,72,0.849158
392,147,327,70,69,0.865352
393,148,338,70,69,0.853617
394,149,348,70,69,0.848452
395,153,357,69,68,0.846485
396,158,365,67,66,0.820512
397,165,370,66,65,0.820041
398,175,376,64,63,0.834867
399,186,386,63,62,0.820913
400,203,399,61,60,0.846248
401,224,413,61,60,0.849439
402,NaN,NaN,NaN,NaN,NaN
403,NaN,NaN,NaN,NaN,NaN
404,NaN,NaN,NaN,NaN,NaN
405,NaN,NaN,NaN,NaN,NaN
406,NaN,NaN,NaN,NaN,NaN
407,NaN,NaN,NaN,NaN,NaN
408,NaN,NaN,NaN,NaN,NaN
409,NaN,NaN,NaN,NaN,NaN
410,NaN,NaN,NaN,NaN,NaN
411,NaN,NaN,NaN,NaN,NaN
412,NaN,NaN,NaN,NaN,NaN
413,NaN,NaN,NaN,NaN,NaN
414,NaN,NaN,NaN,NaN,NaN
415,NaN,NaN,NaN,NaN,NaN
416,NaN,NaN,NaN,NaN,NaN
417,NaN,NaN,NaN,NaN,NaN
418,NaN,NaN,NaN,NaN,NaN
419,NaN,NaN,NaN,NaN,NaN
420,NaN,NaN,NaN,NaN,NaN
421,NaN,NaN,NaN,NaN,NaN
422,NaN,NaN,NaN,NaN,NaN
423,NaN,NaN,NaN,NaN,NaN
424,NaN,NaN,NaN,NaN,NaN
425,NaN,NaN,NaN,NaN,NaN
426,NaN,NaN,NaN,NaN,NaN
427,NaN,NaN,NaN,NaN,NaN
428,NaN,NaN,NaN,NaN,NaN
429,NaN,NaN,NaN,NaN,NaN
430,NaN,NaN,NaN,NaN,NaN
431,NaN,NaN,NaN,NaN,NaN
432,NaN,NaN,NaN,NaN,NaN
433,NaN,NaN,NaN,NaN,NaN
434,NaN,NaN,NaN,NaN,NaN
435,NaN,NaN,NaN,NaN,NaN
436,NaN,NaN,NaN,NaN,NaN
437,NaN,NaN,NaN,NaN,NaN
438,NaN,NaN,NaN,NaN,NaN
439,NaN,NaN,NaN,NaN,NaN
440,NaN,NaN,NaN,NaN,NaN
441,NaN,NaN,NaN,NaN,NaN
442,NaN,NaN,NaN,NaN,NaN
443,NaN,NaN,NaN,NaN,NaN
444,NaN,NaN,NaN,NaN,NaN
445,NaN,NaN,NaN,NaN,NaN
446,NaN,NaN,NaN,NaN,NaN
447,NaN,NaN,NaN,NaN,NaN
448,NaN,NaN,NaN,NaN,NaN
449,NaN,NaN,NaN,NaN,NaN
450,NaN,NaN,NaN,NaN,NaN
451,NaN,NaN,NaN,NaN,NaN
452,NaN,NaN,NaN,NaN,NaN
453,NaN,NaN,NaN,NaN,NaN
454,NaN,NaN,NaN,NaN,NaN
455,NaN,NaN,NaN,NaN,NaN
456,NaN,NaN,NaN,NaN,NaN
457,NaN,NaN,NaN,NaN,NaN
458,NaN,NaN,NaN,NaN,NaN
459,NaN,NaN,NaN,NaN,NaN
460,NaN,NaN,NaN,NaN,NaN
461,NaN,NaN,NaN,NaN,NaN
462,NaN,NaN,NaN,NaN,NaN
463,NaN,NaN,NaN,NaN,NaN
464,NaN,NaN,NaN,NaN,NaN
465,NaN,NaN,NaN,NaN,NaN
466,NaN,NaN,NaN,NaN,NaN
467,NaN,NaN,NaN,NaN,NaN
468,NaN,NaN,NaN,NaN,NaN
469,NaN,NaN,NaN,NaN,NaN
470,NaN,NaN,NaN,NaN,NaN
471,NaN,NaN,NaN,NaN,NaN
472,NaN,NaN,NaN,NaN,NaN
473,NaN,NaN,NaN,NaN,NaN
474,NaN,NaN,NaN,NaN,NaN
475,NaN,NaN,NaN,NaN,NaN
476,NaN,NaN,NaN,NaN,NaN
477,NaN,NaN,NaN,NaN,NaN
478,NaN,NaN,NaN,NaN,NaN
479,NaN,NaN,NaN,NaN,NaN
480,NaN,NaN,NaN,NaN,NaN
481,NaN,NaN,NaN,NaN,NaN
482,NaN,NaN,NaN,NaN,NaN
483,NaN,NaN,NaN,NaN,NaN
484,NaN,NaN,NaN,NaN,NaN
485,NaN,NaN,NaN,NaN,NaN
486,NaN,NaN,NaN,NaN,NaN
487,NaN,NaN,NaN,NaN,NaN
488,NaN,NaN,NaN,NaN,NaN
489,NaN,NaN,NaN,NaN,NaN
490,NaN,NaN,NaN,NaN,NaN
491,NaN,NaN,NaN,NaN,NaN
492,NaN,NaN,NaN,NaN,NaN
493,NaN,NaN,NaN,NaN,NaN
494,NaN,NaN,NaN,NaN,NaN
495,NaN,NaN,NaN,NaN,NaN
496,NaN,NaN,NaN,NaN,NaN
497,NaN,NaN,NaN,NaN,NaN
498,NaN,NaN,NaN,NaN,NaN
499,NaN,NaN,NaN,NaN,NaN
500,NaN,NaN,NaN,NaN,NaN
501,NaN,NaN,NaN,NaN,NaN
502,NaN,NaN,NaN,NaN,NaN
503,NaN,NaN,NaN,NaN,NaN
504,NaN,NaN,NaN,NaN,NaN
505,NaN,NaN,NaN,NaN,NaN
506,NaN,NaN,NaN,NaN,NaN
507,NaN,NaN,NaN,NaN,NaN
508,NaN,NaN,NaN,NaN,NaN
509,NaN,NaN,NaN,NaN,NaN
510,NaN,NaN,NaN,NaN,NaN
511,NaN,NaN,NaN,NaN,NaN
512,NaN,NaN,NaN,NaN,NaN
513,NaN,NaN,NaN,NaN,NaN
514,NaN,NaN,NaN,NaN,NaN
515,NaN,NaN,NaN,NaN,NaN
516,NaN,NaN,NaN,NaN,NaN
517,NaN,NaN,NaN,NaN,NaN
518,NaN,NaN,NaN,NaN,NaN
519,NaN,NaN,NaN,NaN,NaN
520,NaN,NaN,NaN,NaN,NaN
521,NaN,NaN,NaN,NaN,NaN
522,NaN,NaN,NaN,NaN,NaN
523,NaN,NaN,NaN,NaN,NaN
524,NaN,NaN,NaN,NaN,NaN
525,NaN,NaN,NaN,NaN,NaN
526,NaN,NaN,NaN,NaN,NaN
527,NaN,NaN,NaN,NaN,NaN
528,NaN,NaN,NaN,NaN,NaN
529,NaN,NaN,NaN,NaN,NaN
530,NaN,NaN,NaN,NaN,NaN
531,NaN,NaN,NaN,NaN,NaN
532,NaN,NaN,NaN,NaN,NaN
533,NaN,NaN,NaN,NaN,NaN
534,NaN,NaN,NaN,NaN,NaN
535,NaN,NaN,NaN,NaN,NaN
536,NaN,NaN,NaN,NaN,NaN
537,NaN,NaN,NaN,NaN,NaN
538,NaN,NaN,NaN,NaN,NaN
539,NaN,NaN,NaN,NaN,NaN
540,NaN,NaN,NaN,NaN,NaN
541,NaN,NaN,NaN,NaN,NaN
542,NaN,NaN,NaN,NaN,NaN
543,NaN,NaN,NaN,NaN,NaN
544,NaN,NaN,NaN,NaN,NaN
545,NaN,NaN,NaN,NaN,NaN
546,NaN,NaN,NaN,NaN,NaN
547,NaN,NaN,NaN,NaN,NaN
548,NaN,NaN,NaN,NaN,NaN
549,NaN,NaN,NaN,NaN,NaN
550,NaN,NaN,NaN,NaN,NaN
551,NaN,NaN,NaN,NaN,NaN
552,NaN,NaN,NaN,NaN,NaN
553,NaN,NaN,NaN,NaN,NaN
554,NaN,NaN,NaN,NaN,NaN
555,NaN,NaN,NaN,NaN,NaN
556,NaN,NaN,NaN,NaN,NaN
557,NaN,NaN,NaN,NaN,NaN
558,NaN,NaN,NaN,NaN,NaN
559,NaN,NaN,NaN,NaN,NaN
560,241,238,58,57,0.768328
561,225,237,58,57,0.786564
562,208,236,59,58,0.780041
563,191,235,58,57,0.783686
564,172,233,59,58,0.802347
565,153,232,59,58,0.819395
566,132,233,58,57,0.814505
567,109,233,58,57,0.827731
568,90,233,58,57,0.824775
569,77,234,57,56,0.814283
570,69,235,57,56,0.803334
571,60,237,57,56,0.801979
572,49,240,56,55,0.791378
573,37,242,55,54,0.769809
574,25,242,54,53,0.762931
575,12,242,53,52,0.740961
576,01,245,46,46,0.723903
577,NaN,NaN,NaN,NaN,NaN
578,NaN,NaN,NaN,NaN,NaN
579,NaN,NaN,NaN,NaN,NaN
580,NaN,NaN,NaN,NaN,NaN
581,NaN,NaN,NaN,NaN,NaN
582,NaN,NaN,NaN,NaN,NaN
583,NaN,NaN,NaN,NaN,NaN
584,NaN,NaN,NaN,NaN,NaN
585,NaN,NaN,NaN,NaN,NaN
586,NaN,NaN,NaN,NaN,NaN
587,NaN,NaN,NaN,NaN,NaN
588,NaN,NaN,NaN,NaN,NaN
589,NaN,NaN,NaN,NaN,NaN
590,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN
592,NaN,NaN,NaN,NaN,NaN
593,NaN,NaN,NaN,NaN,NaN
594,679,247,36,35,0.652306
595,669,231,43,42,0.704699
596,660,215,43,42,0.704913
597,NaN,NaN,NaN,NaN,NaN
598,NaN,NaN,NaN,NaN,NaN
599,NaN,NaN,NaN,NaN,NaN
600,NaN,NaN,NaN,NaN,NaN
601,NaN,NaN,NaN,NaN,NaN
602,NaN,NaN,NaN,NaN,NaN
603,NaN,NaN,NaN,NaN,NaN
604,NaN,NaN,NaN,NaN,NaN
605,NaN,NaN,NaN,NaN,NaN
606,NaN,NaN,NaN,NaN,NaN
607,NaN,NaN,NaN,NaN,NaN
608,NaN,NaN,NaN,NaN,NaN
609,NaN,NaN,NaN,NaN,NaN
610,NaN,NaN,NaN,NaN,NaN
611,NaN,NaN,NaN,NaN,NaN
612,NaN,NaN,NaN,NaN,NaN
613,NaN,NaN,NaN,NaN,NaN
614,NaN,NaN,NaN,NaN,NaN
615,NaN,NaN,NaN,NaN,NaN
616,NaN,NaN,NaN,NaN,NaN
617,NaN,NaN,NaN,NaN,NaN
618,NaN,NaN,NaN,NaN,NaN
619,NaN,NaN,NaN,NaN,NaN
620,NaN,NaN,NaN,NaN,NaN
621,NaN,NaN,NaN,NaN,NaN
622,NaN,NaN,NaN,NaN,NaN
623,NaN,NaN,NaN,NaN,NaN
624,NaN,NaN,NaN,NaN,NaN
625,NaN,NaN,NaN,NaN,NaN
626,NaN,NaN,NaN,NaN,NaN
627,NaN,NaN,NaN,NaN,NaN
628,NaN,NaN,NaN,NaN,NaN
629,NaN,NaN,NaN,NaN,NaN
630,NaN,NaN,NaN,NaN,NaN
631,NaN,NaN,NaN,NaN,NaN
632,NaN,NaN,NaN,NaN,NaN
633,NaN,NaN,NaN,NaN,NaN
634,NaN,NaN,NaN,NaN,NaN
635,NaN,NaN,NaN,NaN,NaN
636,NaN,NaN,NaN,NaN,NaN
637,NaN,NaN,NaN,NaN,NaN
638,NaN,NaN,NaN,NaN,NaN
639,NaN,NaN,NaN,NaN,NaN
640,NaN,NaN,NaN,NaN,NaN
641,NaN,NaN,NaN,NaN,NaN
642,NaN,NaN,NaN,NaN,NaN
643,NaN,NaN,NaN,NaN,NaN
644,NaN,NaN,NaN,NaN,NaN
645,NaN,NaN,NaN,NaN,NaN
646,NaN,NaN,NaN,NaN,NaN
647,NaN,NaN,NaN,NaN,NaN
648,NaN,NaN,NaN,NaN,NaN
649,NaN,NaN,NaN,NaN,NaN
650,NaN,NaN,NaN,NaN,NaN
651,NaN,NaN,NaN,NaN,NaN
652,NaN,NaN,NaN,NaN,NaN
653,NaN,NaN,NaN,NaN,NaN
654,NaN,NaN,NaN,NaN,NaN
655,NaN,NaN,NaN,NaN,NaN
656,NaN,NaN,NaN,NaN,NaN
657,NaN,NaN,NaN,NaN,NaN
658,NaN,NaN,NaN,NaN,NaN
659,NaN,NaN,NaN,NaN,NaN
660,NaN,NaN,NaN,NaN,NaN
661,NaN,NaN,NaN,NaN,NaN
662,NaN,NaN,NaN,NaN,NaN
663,NaN,NaN,NaN,NaN,NaN
664,NaN,NaN,NaN,NaN,NaN
665,NaN,NaN,NaN,NaN,NaN
666,NaN,NaN,NaN,NaN,NaN
667,NaN,NaN,NaN,NaN,NaN
668,NaN,NaN,NaN,NaN,NaN
669,NaN,NaN,NaN,NaN,NaN
670,NaN,NaN,NaN,NaN,NaN
671,NaN,NaN,NaN,NaN,NaN
672,NaN,NaN,NaN,NaN,NaN
673,NaN,NaN,NaN,NaN,NaN
674,NaN,NaN,NaN,NaN,NaN
675,NaN,NaN,NaN,NaN,NaN
676,NaN,NaN,NaN,NaN,NaN
677,NaN,NaN,NaN,NaN,NaN
678,NaN,NaN,NaN,NaN,NaN
679,NaN,NaN,NaN,NaN,NaN
680,NaN,NaN,NaN,NaN,NaN
681,NaN,NaN,NaN,NaN,NaN
682,NaN,NaN,NaN,NaN,NaN
683,NaN,NaN,NaN,NaN,NaN
684,NaN,NaN,NaN,NaN,NaN
685,NaN,NaN,NaN,NaN,NaN
686,NaN,NaN,NaN,NaN,NaN
