144,NaN,NaN,NaN,NaN,NaN
145,NaN,NaN,NaN,NaN,NaN
146,NaN,NaN,NaN,NaN,NaN
147,NaN,NaN,NaN,NaN,NaN
148,NaN,NaN,NaN,NaN,NaN
149,NaN,NaN,NaN,NaN,NaN
150,NaN,NaN,NaN,NaN,NaN
151,NaN,NaN,NaN,NaN,NaN
152,NaN,NaN,NaN,NaN,NaN
153,NaN,NaN,NaN,NaN,NaN
154,NaN,NaN,NaN,NaN,NaN
155,NaN,NaN,NaN,NaN,NaN
156,NaN,NaN,NaN,NaN,NaN
157,NaN,NaN,NaN,NaN,NaN
158,NaN,NaN,NaN,NaN,NaN
159,NaN,NaN,NaN,NaN,NaN
160,NaN,NaN,NaN,NaN,NaN
161,NaN,NaN,NaN,NaN,NaN
162,NaN,NaN,NaN,NaN,NaN
163,NaN,NaN,NaN,NaN,NaN
164,NaN,NaN,NaN,NaN,NaN
165,NaN,NaN,NaN,NaN,NaN
166,NaN,NaN,NaN,NaN,NaN
167,NaN,NaN,NaN,NaN,NaN
168,NaN,NaN,NaN,NaN,NaN
169,NaN,NaN,NaN,NaN,NaN
170,NaN,NaN,NaN,NaN,NaN
171,NaN,NaN,NaN,NaN,NaN
172,NaN,NaN,NaN,NaN,NaN
173,NaN,NaN,NaN,NaN,NaN
174,NaN,NaN,NaN,NaN,NaN
175,NaN,NaN,NaN,NaN,NaN
176,NaN,NaN,NaN,NaN,NaN
177,NaN,NaN,NaN,NaN,NaN
178,NaN,NaN,NaN,NaN,NaN
179,NaN,NaN,NaN,NaN,NaN
180,73,39,78,83,0.347643
181,434,110,71,75,0.239052
182,411,81,68,72,0.223841
183,397,46,67,71,0.231469
184,NaN,NaN,NaN,NaN,NaN
185,38,13,130,139,0.677121
186,33,25,127,135,0.658444
187,05,32,135,143,0.587833
188,NaN,NaN,NaN,NaN,NaN
189,NaN,NaN,NaN,NaN,NaN
190,NaN,NaN,NaN,NaN,NaN
191,NaN,NaN,NaN,NaN,NaN
192,NaN,NaN,NaN,NaN,NaN
193,NaN,NaN,NaN,NaN,NaN
194,NaN,NaN,NaN,NaN,NaN
195,NaN,NaN,NaN,NaN,NaN
196,NaN,NaN,NaN,NaN,NaN
197,NaN,NaN,NaN,NaN,NaN
198,NaN,NaN,NaN,NaN,NaN
199,NaN,NaN,NaN,NaN,NaN
200,NaN,NaN,NaN,NaN,NaN
201,NaN,NaN,NaN,NaN,NaN
202,586,184,30,32,0.664153
203,589,187,26,27,0.488149
204,568,186,29,30,0.436389
205,448,181,36,38,0.699971
206,445,184,36,38,0.553452
207,446,173,50,53,0.576212
208,NaN,NaN,NaN,NaN,NaN
209,NaN,NaN,NaN,NaN,NaN
210,NaN,NaN,NaN,NaN,NaN
211,634,253,30,32,0.676908
212,647,262,29,31,0.656909
213,662,269,29,31,0.630430
214,687,278,27,29,0.818976
215,NaN,NaN,NaN,NaN,NaN
216,NaN,NaN,NaN,NaN,NaN
217,01,355,62,66,0.718152
218,NaN,NaN,NaN,NaN,NaN
219,NaN,NaN,NaN,NaN,NaN
220,NaN,NaN,NaN,NaN,NaN
221,05,387,49,69,0.716059
222,09,397,48,67,0.619655
223,16,414,47,65,0.938561
224,NaN,NaN,NaN,NaN,NaN
225,NaN,NaN,NaN,NaN,NaN
226,NaN,NaN,NaN,NaN,NaN
227,NaN,NaN,NaN,NaN,NaN
228,NaN,NaN,NaN,NaN,NaN
229,NaN,NaN,NaN,NaN,NaN
230,NaN,NaN,NaN,NaN,NaN
231,NaN,NaN,NaN,NaN,NaN
232,NaN,NaN,NaN,NaN,NaN
233,NaN,NaN,NaN,NaN,NaN
234,NaN,NaN,NaN,NaN,NaN
235,NaN,NaN,NaN,NaN,NaN
236,NaN,NaN,NaN,NaN,NaN
237,NaN,NaN,NaN,NaN,NaN
238,NaN,NaN,NaN,NaN,NaN
239,NaN,NaN,NaN,NaN,NaN
240,NaN,NaN,NaN,NaN,NaN
241,NaN,NaN,NaN,NaN,NaN
242,NaN,NaN,NaN,NaN,NaN
243,NaN,NaN,NaN,NaN,NaN
244,NaN,NaN,NaN,NaN,NaN
245,NaN,NaN,NaN,NaN,NaN
246,NaN,NaN,NaN,NaN,NaN
247,NaN,NaN,NaN,NaN,NaN
248,NaN,NaN,NaN,NaN,NaN
249,NaN,NaN,NaN,NaN,NaN
250,NaN,NaN,NaN,NaN,NaN
251,NaN,NaN,NaN,NaN,NaN
252,NaN,NaN,NaN,NaN,NaN
253,NaN,NaN,NaN,NaN,NaN
254,NaN,NaN,NaN,NaN,NaN
255,NaN,NaN,NaN,NaN,NaN
256,NaN,NaN,NaN,NaN,NaN
257,NaN,NaN,NaN,NaN,NaN
258,NaN,NaN,NaN,NaN,NaN
259,NaN,NaN,NaN,NaN,NaN
260,NaN,NaN,NaN,NaN,NaN
261,NaN,NaN,NaN,NaN,NaN
262,NaN,NaN,NaN,NaN,NaN
263,NaN,NaN,NaN,NaN,NaN
264,NaN,NaN,NaN,NaN,NaN
265,NaN,NaN,NaN,NaN,NaN
266,NaN,NaN,NaN,NaN,NaN
267,NaN,NaN,NaN,NaN,NaN
268,NaN,NaN,NaN,NaN,NaN
269,NaN,NaN,NaN,NaN,NaN
270,NaN,NaN,NaN,NaN,NaN
271,NaN,NaN,NaN,NaN,NaN
272,NaN,NaN,NaN,NaN,NaN
273,NaN,NaN,NaN,NaN,NaN
274,NaN,NaN,NaN,NaN,NaN
275,NaN,NaN,NaN,NaN,NaN
276,NaN,NaN,NaN,NaN,NaN
277,NaN,NaN,NaN,NaN,NaN
278,NaN,NaN,NaN,NaN,NaN
279,NaN,NaN,NaN,NaN,NaN
280,NaN,NaN,NaN,NaN,NaN
281,NaN,NaN,NaN,NaN,NaN
282,NaN,NaN,NaN,NaN,NaN
283,NaN,NaN,NaN,NaN,NaN
284,NaN,NaN,NaN,NaN,NaN
285,NaN,NaN,NaN,NaN,NaN
286,NaN,NaN,NaN,NaN,NaN
287,NaN,NaN,NaN,NaN,NaN
288,NaN,NaN,NaN,NaN,NaN
289,NaN,NaN,NaN,NaN,NaN
290,NaN,NaN,NaN,NaN,NaN
291,NaN,NaN,NaN,NaN,NaN
292,NaN,NaN,NaN,NaN,NaN
293,NaN,NaN,NaN,NaN,NaN
294,NaN,NaN,NaN,NaN,NaN
295,NaN,NaN,NaN,NaN,NaN
296,NaN,NaN,NaN,NaN,NaN
297,NaN,NaN,NaN,NaN,NaN
298,NaN,NaN,NaN,NaN,NaN
299,NaN,NaN,NaN,NaN,NaN
300,NaN,NaN,NaN,NaN,NaN
301,NaN,NaN,NaN,NaN,NaN
302,NaN,NaN,NaN,NaN,NaN
303,NaN,NaN,NaN,NaN,NaN
304,NaN,NaN,NaN,NaN,NaN
305,NaN,NaN,NaN,NaN,NaN
306,NaN,NaN,NaN,NaN,NaN
307,NaN,NaN,NaN,NaN,NaN
308,NaN,NaN,NaN,NaN,NaN
309,NaN,NaN,NaN,NaN,NaN
310,NaN,NaN,NaN,NaN,NaN
311,NaN,NaN,NaN,NaN,NaN
312,NaN,NaN,NaN,NaN,NaN
313,NaN,NaN,NaN,NaN,NaN
314,NaN,NaN,NaN,NaN,NaN
315,NaN,NaN,NaN,NaN,NaN
316,NaN,NaN,NaN,NaN,NaN
317,NaN,NaN,NaN,NaN,NaN
318,NaN,NaN,NaN,NaN,NaN
319,NaN,NaN,NaN,NaN,NaN
320,NaN,NaN,NaN,NaN,NaN
321,NaN,NaN,NaN,NaN,NaN
322,NaN,NaN,NaN,NaN,NaN
323,NaN,NaN,NaN,NaN,NaN
324,NaN,NaN,NaN,NaN,NaN
325,NaN,NaN,NaN,NaN,NaN
326,NaN,NaN,NaN,NaN,NaN
327,NaN,NaN,NaN,NaN,NaN
328,NaN,NaN,NaN,NaN,NaN
329,NaN,NaN,NaN,NaN,NaN
330,NaN,NaN,NaN,NaN,NaN
331,NaN,NaN,NaN,NaN,NaN
332,NaN,NaN,NaN,NaN,NaN
333,NaN,NaN,NaN,NaN,NaN
334,NaN,NaN,NaN,NaN,NaN
335,NaN,NaN,NaN,NaN,NaN
336,NaN,NaN,NaN,NaN,NaN
337,NaN,NaN,NaN,NaN,NaN
338,NaN,NaN,NaN,NaN,NaN
339,NaN,NaN,NaN,NaN,NaN
340,NaN,NaN,NaN,NaN,NaN
341,NaN,NaN,NaN,NaN,NaN
342,NaN,NaN,NaN,NaN,NaN
343,NaN,NaN,NaN,NaN,NaN
344,NaN,NaN,NaN,NaN,NaN
345,NaN,NaN,NaN,NaN,NaN
346,NaN,NaN,NaN,NaN,NaN
347,NaN,NaN,NaN,NaN,NaN
348,NaN,NaN,NaN,NaN,NaN
349,NaN,NaN,NaN,NaN,NaN
350,NaN,NaN,NaN,NaN,NaN
351,NaN,NaN,NaN,NaN,NaN
352,NaN,NaN,NaN,NaN,NaN
353,NaN,NaN,NaN,NaN,NaN
354,NaN,NaN,NaN,NaN,NaN
355,NaN,NaN,NaN,NaN,NaN
356,NaN,NaN,NaN,NaN,NaN
357,NaN,NaN,NaN,NaN,NaN
358,NaN,NaN,NaN,NaN,NaN
359,NaN,NaN,NaN,NaN,NaN
360,NaN,NaN,NaN,NaN,NaN
361,NaN,NaN,NaN,NaN,NaN
362,NaN,NaN,NaN,NaN,NaN
363,NaN,NaN,NaN,NaN,NaN
364,NaN,NaN,NaN,NaN,NaN
365,NaN,NaN,NaN,NaN,NaN
366,NaN,NaN,NaN,NaN,NaN
367,NaN,NaN,NaN,NaN,NaN
368,NaN,NaN,NaN,NaN,NaN
369,NaN,NaN,NaN,NaN,NaN
370,NaN,NaN,NaN,NaN,NaN
371,NaN,NaN,NaN,NaN,NaN
372,NaN,NaN,NaN,NaN,NaN
373,NaN,NaN,NaN,NaN,NaN
374,NaN,NaN,NaN,NaN,NaN
375,NaN,NaN,NaN,NaN,NaN
376,NaN,NaN,NaN,NaN,NaN
377,NaN,NaN,NaN,NaN,NaN
378,NaN,NaN,NaN,NaN,NaN
379,NaN,NaN,NaN,NaN,NaN
380,NaN,NaN,NaN,NaN,NaN
381,NaN,NaN,NaN,NaN,NaN
382,NaN,NaN,NaN,NaN,NaN
383,NaN,NaN,NaN,NaN,NaN
384,NaN,NaN,NaN,NaN,NaN
385,NaN,NaN,NaN,NaN,NaN
386,NaN,NaN,NaN,NaN,NaN
387,NaN,NaN,NaN,NaN,NaN
388,NaN,NaN,NaN,NaN,NaN
389,NaN,NaN,NaN,NaN,NaN
390,NaN,NaN,NaN,NaN,NaN
391,NaN,NaN,NaN,NaN,NaN
392,NaN,NaN,NaN,NaN,NaN
393,NaN,NaN,NaN,NaN,NaN
394,NaN,NaN,NaN,NaN,NaN
395,NaN,NaN,NaN,NaN,NaN
396,NaN,NaN,NaN,NaN,NaN
397,NaN,NaN,NaN,NaN,NaN
398,NaN,NaN,NaN,NaN,NaN
399,NaN,NaN,NaN,NaN,NaN
400,NaN,NaN,NaN,NaN,NaN
401,NaN,NaN,NaN,NaN,NaN
402,NaN,NaN,NaN,NaN,NaN
403,NaN,NaN,NaN,NaN,NaN
404,NaN,NaN,NaN,NaN,NaN
405,NaN,NaN,NaN,NaN,NaN
406,NaN,NaN,NaN,NaN,NaN
407,NaN,NaN,NaN,NaN,NaN
408,NaN,NaN,NaN,NaN,NaN
409,NaN,NaN,NaN,NaN,NaN
410,NaN,NaN,NaN,NaN,NaN
411,NaN,NaN,NaN,NaN,NaN
412,NaN,NaN,NaN,NaN,NaN
413,NaN,NaN,NaN,NaN,NaN
414,NaN,NaN,NaN,NaN,NaN
415,NaN,NaN,NaN,NaN,NaN
416,NaN,NaN,NaN,NaN,NaN
417,NaN,NaN,NaN,NaN,NaN
418,NaN,NaN,NaN,NaN,NaN
419,NaN,NaN,NaN,NaN,NaN
420,NaN,NaN,NaN,NaN,NaN
421,NaN,NaN,NaN,NaN,NaN
422,NaN,NaN,NaN,NaN,NaN
423,144,257,34,47,0.659182
424,182,268,32,45,0.652166
425,205,299,30,42,0.584606
426,242,294,31,44,0.907371
427,266,293,31,44,0.674868
428,269,274,37,53,0.432558
429,249,248,44,63,0.503983
430,226,224,44,63,0.497347
431,241,217,28,39,0.655965
432,260,216,37,51,0.442398
433,290,236,36,50,0.431134
434,321,254,35,49,0.451148
435,343,268,35,49,0.464674
436,361,284,34,48,0.487126
437,372,299,33,46,0.548365
438,381,311,34,47,0.506250
439,394,327,33,46,0.537383
440,408,345,33,46,0.518189
441,422,362,33,46,0.509696
442,431,375,34,47,0.440853
443,438,384,34,46,0.440772
444,444,393,34,46,0.450302
445,448,403,34,46,0.428680
446,449,415,34,45,0.421087
447,446,428,35,46,0.417466
448,NaN,NaN,NaN,NaN,NaN
449,NaN,NaN,NaN,NaN,NaN
450,NaN,NaN,NaN,NaN,NaN
451,NaN,NaN,NaN,NaN,NaN
452,NaN,NaN,NaN,NaN,NaN
453,NaN,NaN,NaN,NaN,NaN
454,NaN,NaN,NaN,NaN,NaN
455,NaN,NaN,NaN,NaN,NaN
456,NaN,NaN,NaN,NaN,NaN
457,NaN,NaN,NaN,NaN,NaN
458,NaN,NaN,NaN,NaN,NaN
459,NaN,NaN,NaN,NaN,NaN
460,NaN,NaN,NaN,NaN,NaN
461,NaN,NaN,NaN,NaN,NaN
462,NaN,NaN,NaN,NaN,NaN
463,NaN,NaN,NaN,NaN,NaN
464,NaN,NaN,NaN,NaN,NaN
465,NaN,NaN,NaN,NaN,NaN
466,NaN,NaN,NaN,NaN,NaN
467,NaN,NaN,NaN,NaN,NaN
468,436,265,28,39,0.698233
469,426,259,28,40,0.677774
470,414,246,29,41,0.632295
471,406,227,30,42,0.874403
472,406,205,30,42,0.831614
473,415,188,32,45,0.634246
474,434,175,33,47,0.841185
475,463,162,33,47,0.763178
476,495,148,33,47,0.745727
477,524,134,37,52,0.564676
478,555,120,36,51,0.870647
479,577,103,35,49,0.701962
480,596,86,34,47,0.639989
481,613,69,32,45,0.934810
482,628,61,27,37,0.710173
483,639,55,26,36,0.654364
484,652,35,31,43,0.449020
485,666,23,23,32,0.466976
486,670,26,18,26,0.545212
487,670,30,22,31,0.449000
488,679,47,24,34,0.472532
489,NaN,NaN,NaN,NaN,NaN
490,NaN,NaN,NaN,NaN,NaN
491,NaN,NaN,NaN,NaN,NaN
492,NaN,NaN,NaN,NaN,NaN
493,NaN,NaN,NaN,NaN,NaN
494,NaN,NaN,NaN,NaN,NaN
495,NaN,NaN,NaN,NaN,NaN
496,NaN,NaN,NaN,NaN,NaN
497,NaN,NaN,NaN,NaN,NaN
498,NaN,NaN,NaN,NaN,NaN
499,NaN,NaN,NaN,NaN,NaN
500,NaN,NaN,NaN,NaN,NaN
501,NaN,NaN,NaN,NaN,NaN
502,NaN,NaN,NaN,NaN,NaN
503,NaN,NaN,NaN,NaN,NaN
504,NaN,NaN,NaN,NaN,NaN
505,NaN,NaN,NaN,NaN,NaN
506,NaN,NaN,NaN,NaN,NaN
507,NaN,NaN,NaN,NaN,NaN
508,NaN,NaN,NaN,NaN,NaN
509,NaN,NaN,NaN,NaN,NaN
510,NaN,NaN,NaN,NaN,NaN
511,NaN,NaN,NaN,NaN,NaN
512,NaN,NaN,NaN,NaN,NaN
513,NaN,NaN,NaN,NaN,NaN
514,NaN,NaN,NaN,NaN,NaN
515,NaN,NaN,NaN,NaN,NaN
516,NaN,NaN,NaN,NaN,NaN
517,NaN,NaN,NaN,NaN,NaN
518,NaN,NaN,NaN,NaN,NaN
519,NaN,NaN,NaN,NaN,NaN
520,NaN,NaN,NaN,NaN,NaN
521,NaN,NaN,NaN,NaN,NaN
522,NaN,NaN,NaN,NaN,NaN
523,NaN,NaN,NaN,NaN,NaN
524,NaN,NaN,NaN,NaN,NaN
525,NaN,NaN,NaN,NaN,NaN
526,NaN,NaN,NaN,NaN,NaN
527,NaN,NaN,NaN,NaN,NaN
528,NaN,NaN,NaN,NaN,NaN
529,NaN,NaN,NaN,NaN,NaN
530,NaN,NaN,NaN,NaN,NaN
531,NaN,NaN,NaN,NaN,NaN
532,NaN,NaN,NaN,NaN,NaN
533,NaN,NaN,NaN,NaN,NaN
534,NaN,NaN,NaN,NaN,NaN
535,NaN,NaN,NaN,NaN,NaN
536,NaN,NaN,NaN,NaN,NaN
537,NaN,NaN,NaN,NaN,NaN
538,NaN,NaN,NaN,NaN,NaN
539,NaN,NaN,NaN,NaN,NaN
540,NaN,NaN,NaN,NaN,NaN
541,NaN,NaN,NaN,NaN,NaN
542,NaN,NaN,NaN,NaN,NaN
543,NaN,NaN,NaN,NaN,NaN
544,NaN,NaN,NaN,NaN,NaN
545,NaN,NaN,NaN,NaN,NaN
546,NaN,NaN,NaN,NaN,NaN
547,NaN,NaN,NaN,NaN,NaN
548,NaN,NaN,NaN,NaN,NaN
549,429,90,31,43,0.641777
550,433,102,29,41,0.576109
551,436,108,29,41,0.517244
552,438,114,30,42,0.601275
553,440,123,31,44,0.633534
554,438,135,32,46,0.608546
555,434,147,33,47,0.601243
556,423,159,35,49,0.572327
557,411,170,35,50,0.577964
558,402,179,36,51,0.589218
559,397,185,35,50,0.548603
560,395,186,35,50,0.540501
561,396,182,35,51,0.574747
562,400,177,35,52,0.573582
563,405,172,35,52,0.585051
564,411,165,35,52,0.582420
565,417,157,36,53,0.542152
566,432,151,34,50,0.543945
567,454,142,35,52,0.529721
568,477,134,35,53,0.500102
569,495,129,35,54,0.509771
570,506,127,35,55,0.499000
571,511,129,35,56,0.508251
572,514,136,35,57,0.531761
573,519,149,35,57,0.518694
574,527,166,35,58,0.475671
575,539,183,36,59,0.479689
576,554,199,35,58,0.499188
577,561,207,37,61,0.534997
578,559,211,37,61,0.521248
579,675,406,28,39,0.655004
580,NaN,NaN,NaN,NaN,NaN
581,NaN,NaN,NaN,NaN,NaN
582,NaN,NaN,NaN,NaN,NaN
583,NaN,NaN,NaN,NaN,NaN
584,NaN,NaN,NaN,NaN,NaN
585,NaN,NaN,NaN,NaN,NaN
586,NaN,NaN,NaN,NaN,NaN
587,NaN,NaN,NaN,NaN,NaN
588,NaN,NaN,NaN,NaN,NaN
589,NaN,NaN,NaN,NaN,NaN
590,NaN,NaN,NaN,NaN,NaN
591,NaN,NaN,NaN,NaN,NaN
592,NaN,NaN,NaN,NaN,NaN
593,NaN,NaN,NaN,NaN,NaN
594,NaN,NaN,NaN,NaN,NaN
595,NaN,NaN,NaN,NaN,NaN
596,NaN,NaN,NaN,NaN,NaN
597,NaN,NaN,NaN,NaN,NaN
598,NaN,NaN,NaN,NaN,NaN
599,NaN,NaN,NaN,NaN,NaN
600,NaN,NaN,NaN,NaN,NaN
601,NaN,NaN,NaN,NaN,NaN
602,547,294,70,99,0.643725
603,549,275,71,100,0.523299
604,545,263,71,100,0.431233
605,537,258,69,97,0.391249
606,533,82,28,39,0.673187
607,538,106,53,49,0.386680
608,543,119,54,50,0.391001
609,551,128,55,51,0.392113
610,561,132,56,52,0.386936
611,573,140,56,52,0.384022
612,596,141,56,52,0.375663
613,636,122,55,51,0.375539
614,NaN,NaN,NaN,NaN,NaN
615,NaN,NaN,NaN,NaN,NaN
616,NaN,NaN,NaN,NaN,NaN
617,NaN,NaN,NaN,NaN,NaN
618,NaN,NaN,NaN,NaN,NaN
619,NaN,NaN,NaN,NaN,NaN
620,NaN,NaN,NaN,NaN,NaN
621,NaN,NaN,NaN,NaN,NaN
622,NaN,NaN,NaN,NaN,NaN
623,NaN,NaN,NaN,NaN,NaN
624,631,404,76,70,0.662678
625,638,407,76,70,0.665108
626,NaN,NaN,NaN,NaN,NaN
627,NaN,NaN,NaN,NaN,NaN
628,NaN,NaN,NaN,NaN,NaN
629,622,385,91,84,0.664353
630,NaN,NaN,NaN,NaN,NaN
631,NaN,NaN,NaN,NaN,NaN
632,NaN,NaN,NaN,NaN,NaN
633,NaN,NaN,NaN,NaN,NaN
634,NaN,NaN,NaN,NaN,NaN
635,NaN,NaN,NaN,NaN,NaN
636,NaN,NaN,NaN,NaN,NaN
637,NaN,NaN,NaN,NaN,NaN
638,NaN,NaN,NaN,NaN,NaN
639,NaN,NaN,NaN,NaN,NaN
640,NaN,NaN,NaN,NaN,NaN
641,NaN,NaN,NaN,NaN,NaN
642,NaN,NaN,NaN,NaN,NaN
643,NaN,NaN,NaN,NaN,NaN
644,NaN,NaN,NaN,NaN,NaN
645,NaN,NaN,NaN,NaN,NaN
646,NaN,NaN,NaN,NaN,NaN
647,NaN,NaN,NaN,NaN,NaN
648,NaN,NaN,NaN,NaN,NaN
649,NaN,NaN,NaN,NaN,NaN
650,NaN,NaN,NaN,NaN,NaN
651,NaN,NaN,NaN,NaN,NaN
652,NaN,NaN,NaN,NaN,NaN
653,NaN,NaN,NaN,NaN,NaN
654,NaN,NaN,NaN,NaN,NaN
655,NaN,NaN,NaN,NaN,NaN
656,NaN,NaN,NaN,NaN,NaN
657,NaN,NaN,NaN,NaN,NaN
658,NaN,NaN,NaN,NaN,NaN
659,NaN,NaN,NaN,NaN,NaN
660,NaN,NaN,NaN,NaN,NaN
661,NaN,NaN,NaN,NaN,NaN
662,NaN,NaN,NaN,NaN,NaN
663,NaN,NaN,NaN,NaN,NaN
664,NaN,NaN,NaN,NaN,NaN
665,NaN,NaN,NaN,NaN,NaN
666,NaN,NaN,NaN,NaN,NaN
667,NaN,NaN,NaN,NaN,NaN
668,NaN,NaN,NaN,NaN,NaN
669,NaN,NaN,NaN,NaN,NaN
670,NaN,NaN,NaN,NaN,NaN
671,NaN,NaN,NaN,NaN,NaN
672,NaN,NaN,NaN,NaN,NaN
673,NaN,NaN,NaN,NaN,NaN
